mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
2.0991995e-06,1.2979343e-06,3.3456422e-06,0.00015378423,0.0005901618,0.0058389464,True
3.9554625e-06,1.5395296e-06,4.666195e-06,0.00015378423,0.0032944973,0.003293882,True
3.9512843e-06,2.9932364e-06,6.611216e-06,0.00015378423,0.0057253693,0.005725151,True
3.4789946e-06,2.4284993e-06,5.66499e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,2.4284993e-06,5.66499e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,2.4284993e-06,5.66499e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2399206e-06,4.2471443e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,2.4284993e-06,5.66499e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2399206e-06,4.2471443e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.2380264e-06,4.2448814e-06,0.00015378423,0.0058396095,0.0058389464,True
3.4789946e-06,1.6150085e-06,4.8255083e-06,0.00015378423,0.0058396095,0.0058389464,True
