mut_types,mut_layer_name,mut_result
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
NEB,base.vgg_base.layers.21,True
